,0,1,2
31712,6837.0,26.0,1.0
31713,6837.0,28.0,1.0
31714,6837.0,32.0,1.0
31715,6837.0,35.0,1.0
31716,6838.0,13.0,1.0
31717,6838.0,21.0,1.0
31718,6838.0,25.0,1.0
31719,6838.0,30.0,1.0
31720,6838.0,45.0,1.0
31721,6839.0,20.0,1.0
31722,6839.0,22.0,1.0
31723,6839.0,23.0,3.0
31724,6839.0,26.0,1.0
31725,6839.0,30.0,1.0
31726,6839.0,31.0,1.0
31727,6839.0,32.0,1.0
31728,6839.0,38.0,1.0
31729,6840.0,23.0,1.0
31730,6840.0,25.0,1.0
31731,6840.0,26.0,1.0
31732,6840.0,32.0,1.0
31733,6841.0,21.0,1.0
31734,6841.0,27.0,1.0
31735,6841.0,32.0,2.0
31736,6841.0,33.0,1.0
31737,6841.0,40.0,1.0
31738,6841.0,53.0,1.0
31739,6842.0,21.0,1.0
31740,6842.0,23.0,1.0
31741,6843.0,24.0,2.0
31742,6843.0,25.0,1.0
31743,6843.0,26.0,1.0
31744,6843.0,27.0,1.0
31745,6843.0,32.0,1.0
31746,6843.0,38.0,1.0
31747,6843.0,53.0,1.0
31748,6844.0,17.0,1.0
31749,6844.0,26.0,1.0
31750,6844.0,35.0,1.0
31751,6844.0,40.0,1.0
31752,6845.0,22.0,1.0
31753,6845.0,23.0,1.0
31754,6846.0,13.0,1.0
31755,6846.0,22.0,1.0
31756,6846.0,31.0,1.0
31757,6846.0,50.0,2.0
31758,6847.0,17.0,1.0
31759,6847.0,24.0,1.0
31760,6847.0,26.0,2.0
31761,6847.0,27.0,1.0
31762,6847.0,31.0,1.0
31763,6848.0,19.0,1.0
31764,6848.0,24.0,1.0
31765,6848.0,26.0,1.0
31766,6848.0,27.0,1.0
31767,6848.0,28.0,1.0
31768,6848.0,30.0,1.0
31769,6848.0,45.0,2.0
31770,6849.0,23.0,1.0
31771,6849.0,26.0,1.0
31772,6849.0,27.0,1.0
31773,6849.0,30.0,1.0
31774,6850.0,17.0,1.0
31775,6850.0,25.0,1.0
31776,6850.0,32.0,1.0
31777,6850.0,50.0,2.0
31778,6851.0,26.0,1.0
31779,6851.0,28.0,1.0
31780,6851.0,30.0,1.0
31781,6851.0,32.0,1.0
31782,6851.0,50.0,1.0
31783,6852.0,25.0,1.0
31784,6852.0,27.0,1.0
31785,6852.0,32.0,1.0
31786,6852.0,50.0,3.0
31787,6853.0,22.0,1.0
31788,6853.0,23.0,1.0
31789,6853.0,28.0,2.0
31790,6853.0,53.0,1.0
31791,6854.0,23.0,1.0
31792,6854.0,28.0,1.0
31793,6854.0,30.0,1.0
31794,6855.0,10.0,1.0
31795,6855.0,20.0,1.0
31796,6855.0,23.0,1.0
31797,6855.0,24.0,1.0
31798,6855.0,25.0,1.0
31799,6855.0,28.0,1.0
31800,6855.0,29.0,1.0
31801,6855.0,38.0,1.0
31802,6856.0,24.0,1.0
31803,6856.0,25.0,1.0
31804,6856.0,27.0,1.0
31805,6856.0,30.0,1.0
31806,6856.0,50.0,1.0
31807,6857.0,24.0,1.0
31808,6857.0,32.0,1.0
31809,6857.0,35.0,1.0
31810,6857.0,50.0,1.0
31811,6858.0,21.0,1.0
31812,6858.0,23.0,2.0
31813,6858.0,24.0,2.0
31814,6858.0,26.0,1.0
31815,6858.0,45.0,1.0
31816,6859.0,18.0,1.0
31817,6859.0,20.0,1.0
31818,6859.0,23.0,1.0
31819,6859.0,25.0,1.0
31820,6859.0,30.0,1.0
31821,6859.0,50.0,1.0
31822,6860.0,22.0,1.0
31823,6860.0,24.0,1.0
31824,6860.0,28.0,1.0
31825,6860.0,30.0,2.0
31826,6860.0,35.0,1.0
31827,6862.0,15.0,1.0
31828,6862.0,31.0,1.0
31829,6862.0,50.0,1.0
31830,6863.0,21.0,1.0
31831,6863.0,27.0,1.0
31832,6863.0,30.0,1.0
31833,6863.0,32.0,1.0
31834,6863.0,50.0,1.0
31835,6864.0,26.0,1.0
31836,6864.0,28.0,1.0
31837,6864.0,35.0,1.0
31838,6865.0,15.0,1.0
31839,6865.0,24.0,1.0
31840,6865.0,26.0,1.0
31841,6865.0,28.0,1.0
31842,6865.0,32.0,1.0
31843,6865.0,35.0,1.0
31844,6865.0,50.0,1.0
31845,6866.0,24.0,1.0
31846,6866.0,30.0,1.0
31847,6866.0,53.0,1.0
31848,6867.0,20.0,1.0
31849,6867.0,22.0,1.0
31850,6867.0,30.0,1.0
31851,6868.0,20.0,1.0
31852,6868.0,26.0,2.0
31853,6868.0,28.0,1.0
31854,6868.0,31.0,1.0
31855,6868.0,32.0,2.0
31856,6868.0,35.0,2.0
31857,6868.0,40.0,1.0
31858,6869.0,24.0,2.0
31859,6869.0,40.0,1.0
31860,6869.0,50.0,1.0
31861,6870.0,19.0,2.0
31862,6870.0,28.0,1.0
31863,6871.0,21.0,1.0
31864,6871.0,22.0,2.0
31865,6871.0,23.0,1.0
31866,6871.0,26.0,1.0
31867,6871.0,27.0,1.0
31868,6871.0,40.0,1.0
31869,6871.0,43.0,1.0
31870,6872.0,18.0,1.0
31871,6872.0,19.0,1.0
31872,6872.0,21.0,1.0
31873,6872.0,22.0,1.0
31874,6872.0,24.0,1.0
31875,6872.0,26.0,1.0
31876,6872.0,27.0,1.0
31877,6872.0,30.0,1.0
31878,6872.0,35.0,1.0
31879,6872.0,50.0,1.0
31880,6873.0,19.0,1.0
31881,6874.0,20.0,1.0
31882,6874.0,27.0,1.0
31883,6874.0,40.0,1.0
31884,6875.0,22.0,1.0
31885,6875.0,23.0,2.0
31886,6875.0,24.0,1.0
31887,6875.0,26.0,1.0
31888,6875.0,27.0,1.0
31889,6876.0,22.0,1.0
31890,6877.0,30.0,1.0
31891,6878.0,28.0,1.0
31892,6878.0,32.0,2.0
31893,6878.0,50.0,1.0
31894,6879.0,23.0,1.0
31895,6879.0,25.0,1.0
31896,6879.0,28.0,1.0
31897,6880.0,22.0,1.0
31898,6880.0,24.0,1.0
31899,6880.0,40.0,1.0
31900,6880.0,45.0,1.0
31901,6881.0,25.0,1.0
31902,6881.0,27.0,1.0
31903,6882.0,23.0,1.0
31904,6882.0,26.0,1.0
31905,6882.0,27.0,1.0
31906,6882.0,28.0,2.0
31907,6882.0,40.0,2.0
31908,6883.0,19.0,1.0
31909,6883.0,26.0,1.0
31910,6883.0,32.0,1.0
31911,6883.0,40.0,1.0
31912,6884.0,23.0,1.0
31913,6884.0,26.0,1.0
31914,6884.0,27.0,2.0
31915,6884.0,28.0,1.0
31916,6884.0,30.0,2.0
31917,6884.0,50.0,3.0
31918,6885.0,24.0,1.0
31919,6885.0,30.0,1.0
31920,6885.0,50.0,1.0
31921,6886.0,22.0,1.0
31922,6886.0,24.0,1.0
31923,6886.0,30.0,1.0
31924,6886.0,33.0,1.0
31925,6886.0,40.0,1.0
31926,6887.0,26.0,2.0
31927,6887.0,32.0,1.0
31928,6887.0,35.0,1.0
31929,6887.0,50.0,1.0
31930,6888.0,20.0,1.0
31931,6889.0,17.0,1.0
31932,6889.0,21.0,1.0
31933,6889.0,27.0,1.0
31934,6889.0,29.0,1.0
31935,6889.0,35.0,1.0
31936,6889.0,53.0,1.0
31937,6890.0,20.0,1.0
31938,6890.0,24.0,1.0
31939,6890.0,27.0,1.0
31940,6890.0,29.0,1.0
31941,6890.0,32.0,1.0
31942,6891.0,21.0,1.0
31943,6891.0,22.0,1.0
31944,6891.0,26.0,1.0
31945,6893.0,20.0,1.0
31946,6893.0,30.0,1.0
31947,6894.0,19.0,1.0
31948,6894.0,21.0,1.0
31949,6894.0,22.0,3.0
31950,6894.0,25.0,1.0
31951,6894.0,32.0,2.0
31952,6894.0,40.0,1.0
31953,6894.0,50.0,1.0
31954,6895.0,21.0,1.0
31955,6895.0,53.0,1.0
31956,6896.0,17.0,1.0
31957,6896.0,21.0,1.0
31958,6896.0,26.0,1.0
31959,6896.0,27.0,2.0
31960,6896.0,32.0,1.0
31961,6896.0,35.0,1.0
31962,6897.0,22.0,1.0
31963,6897.0,30.0,1.0
31964,6898.0,23.0,1.0
31965,6898.0,24.0,1.0
31966,6898.0,40.0,3.0
31967,6898.0,50.0,1.0
31968,6898.0,53.0,1.0
31969,6899.0,30.0,1.0
31970,6899.0,32.0,1.0
31971,6900.0,13.0,1.0
31972,6900.0,19.0,1.0
31973,6900.0,20.0,1.0
31974,6900.0,23.0,1.0
31975,6900.0,24.0,1.0
31976,6900.0,26.0,1.0
31977,6900.0,30.0,1.0
31978,6901.0,17.0,1.0
31979,6901.0,25.0,1.0
31980,6901.0,27.0,1.0
31981,6901.0,30.0,1.0
31982,6902.0,13.0,1.0
31983,6902.0,21.0,1.0
31984,6902.0,25.0,1.0
31985,6902.0,27.0,1.0
31986,6902.0,29.0,1.0
31987,6902.0,30.0,1.0
31988,6902.0,50.0,1.0
31989,6903.0,13.0,1.0
31990,6903.0,15.0,2.0
31991,6903.0,29.0,1.0
31992,6903.0,30.0,2.0
31993,6903.0,33.0,1.0
31994,6903.0,35.0,2.0
31995,6904.0,20.0,1.0
31996,6904.0,22.0,2.0
31997,6904.0,25.0,1.0
31998,6904.0,27.0,3.0
31999,6904.0,35.0,1.0
32000,6904.0,40.0,1.0
32001,6904.0,50.0,1.0
32002,6905.0,17.0,1.0
32003,6905.0,21.0,1.0
32004,6905.0,22.0,1.0
32005,6905.0,23.0,1.0
32006,6905.0,26.0,1.0
32007,6905.0,29.0,1.0
32008,6905.0,32.0,1.0
32009,6905.0,35.0,1.0
32010,6905.0,40.0,1.0
32011,6906.0,23.0,1.0
32012,6906.0,27.0,1.0
32013,6906.0,30.0,2.0
32014,6906.0,32.0,1.0
32015,6906.0,40.0,1.0
32016,6906.0,50.0,2.0
32017,6907.0,20.0,1.0
32018,6907.0,22.0,1.0
32019,6907.0,28.0,1.0
32020,6907.0,32.0,2.0
32021,6907.0,35.0,1.0
32022,6907.0,40.0,1.0
32023,6908.0,18.0,1.0
32024,6908.0,19.0,1.0
32025,6908.0,20.0,2.0
32026,6908.0,22.0,1.0
32027,6908.0,25.0,2.0
32028,6908.0,26.0,1.0
32029,6908.0,35.0,1.0
32030,6908.0,50.0,1.0
32031,6909.0,23.0,1.0
32032,6909.0,26.0,1.0
32033,6909.0,38.0,1.0
32034,6910.0,19.0,1.0
32035,6910.0,22.0,1.0
32036,6910.0,29.0,1.0
32037,6910.0,40.0,1.0
32038,6910.0,50.0,1.0
32039,6911.0,20.0,1.0
32040,6911.0,22.0,1.0
32041,6911.0,25.0,1.0
32042,6911.0,26.0,1.0
32043,6911.0,30.0,1.0
32044,6912.0,24.0,2.0
32045,6912.0,26.0,1.0
32046,6912.0,27.0,1.0
32047,6912.0,28.0,2.0
32048,6913.0,23.0,1.0
32049,6913.0,26.0,2.0
32050,6913.0,28.0,1.0
32051,6913.0,50.0,1.0
32052,6914.0,30.0,1.0
32053,6914.0,32.0,2.0
32054,6914.0,40.0,1.0
32055,6915.0,50.0,1.0
32056,6916.0,21.0,1.0
32057,6916.0,30.0,1.0
32058,6916.0,35.0,1.0
32059,6917.0,22.0,1.0
32060,6917.0,30.0,1.0
32061,6917.0,32.0,1.0
32062,6917.0,50.0,1.0
32063,6917.0,53.0,1.0
32064,6918.0,18.0,1.0
32065,6918.0,19.0,1.0
32066,6918.0,23.0,2.0
32067,6918.0,24.0,1.0
32068,6918.0,25.0,1.0
32069,6918.0,26.0,1.0
32070,6918.0,29.0,1.0
32071,6918.0,30.0,1.0
32072,6918.0,32.0,1.0
32073,6918.0,35.0,2.0
32074,6918.0,40.0,2.0
32075,6919.0,23.0,1.0
32076,6920.0,23.0,1.0
32077,6920.0,24.0,1.0
32078,6920.0,26.0,1.0
32079,6921.0,24.0,1.0
32080,6921.0,26.0,1.0
32081,6921.0,30.0,1.0
32082,6921.0,40.0,1.0
32083,6921.0,50.0,1.0
32084,6922.0,22.0,2.0
32085,6922.0,23.0,1.0
32086,6922.0,26.0,2.0
32087,6922.0,30.0,1.0
32088,6922.0,32.0,1.0
32089,6922.0,45.0,1.0
32090,6922.0,53.0,1.0
32091,6923.0,24.0,1.0
32092,6923.0,31.0,1.0
32093,6923.0,50.0,3.0
32094,6924.0,22.0,1.0
32095,6924.0,23.0,2.0
32096,6924.0,25.0,1.0
32097,6924.0,26.0,1.0
32098,6924.0,28.0,1.0
32099,6924.0,32.0,1.0
32100,6924.0,33.0,1.0
32101,6924.0,35.0,1.0
32102,6924.0,40.0,1.0
32103,6925.0,18.0,1.0
32104,6925.0,19.0,1.0
32105,6925.0,26.0,1.0
32106,6925.0,27.0,1.0
32107,6925.0,28.0,1.0
32108,6925.0,35.0,1.0
32109,6925.0,40.0,1.0
32110,6926.0,13.0,1.0
32111,6926.0,23.0,1.0
32112,6926.0,25.0,1.0
32113,6926.0,27.0,1.0
32114,6927.0,23.0,1.0
32115,6927.0,29.0,1.0
32116,6927.0,32.0,3.0
32117,6927.0,33.0,2.0
32118,6927.0,40.0,1.0
32119,6928.0,16.0,1.0
32120,6928.0,20.0,1.0
32121,6928.0,24.0,1.0
32122,6928.0,28.0,1.0
32123,6928.0,30.0,2.0
32124,6928.0,31.0,1.0
32125,6928.0,32.0,1.0
32126,6928.0,45.0,1.0
32127,6928.0,50.0,1.0
32128,6929.0,23.0,1.0
32129,6929.0,25.0,1.0
32130,6929.0,30.0,2.0
32131,6930.0,25.0,1.0
32132,6930.0,38.0,1.0
32133,6931.0,22.0,1.0
32134,6931.0,27.0,1.0
32135,6931.0,35.0,1.0
32136,6931.0,40.0,2.0
32137,6932.0,26.0,1.0
32138,6932.0,29.0,1.0
32139,6932.0,30.0,2.0
32140,6933.0,21.0,1.0
32141,6933.0,29.0,1.0
32142,6933.0,30.0,1.0
32143,6933.0,50.0,1.0
32144,6934.0,25.0,1.0
32145,6935.0,23.0,1.0
32146,6935.0,50.0,1.0
32147,6936.0,23.0,1.0
32148,6936.0,24.0,1.0
32149,6936.0,25.0,1.0
32150,6936.0,26.0,1.0
32151,6936.0,27.0,1.0
32152,6936.0,29.0,1.0
32153,6936.0,30.0,1.0
32154,6936.0,32.0,1.0
32155,6936.0,40.0,1.0
32156,6936.0,43.0,1.0
32157,6937.0,19.0,1.0
32158,6937.0,20.0,1.0
32159,6937.0,23.0,1.0
32160,6937.0,25.0,1.0
32161,6938.0,22.0,1.0
32162,6939.0,22.0,1.0
32163,6939.0,23.0,1.0
32164,6939.0,25.0,1.0
32165,6939.0,27.0,1.0
32166,6939.0,30.0,1.0
32167,6939.0,39.0,1.0
32168,6939.0,40.0,1.0
32169,6940.0,22.0,2.0
32170,6940.0,24.0,1.0
32171,6940.0,27.0,1.0
32172,6940.0,30.0,2.0
32173,6940.0,32.0,2.0
32174,6940.0,40.0,2.0
32175,6941.0,24.0,2.0
32176,6941.0,26.0,3.0
32177,6942.0,18.0,1.0
32178,6942.0,23.0,1.0
32179,6942.0,25.0,1.0
32180,6942.0,30.0,1.0
32181,6942.0,32.0,1.0
32182,6942.0,50.0,1.0
32183,6943.0,22.0,1.0
32184,6943.0,23.0,2.0
32185,6943.0,26.0,1.0
32186,6943.0,32.0,1.0
32187,6943.0,40.0,1.0
32188,6943.0,50.0,1.0
32189,6944.0,20.0,1.0
32190,6944.0,22.0,1.0
32191,6944.0,32.0,1.0
32192,6944.0,33.0,1.0
32193,6944.0,35.0,1.0
32194,6945.0,21.0,1.0
32195,6945.0,22.0,1.0
32196,6945.0,24.0,1.0
32197,6945.0,50.0,1.0
32198,6946.0,19.0,1.0
32199,6946.0,31.0,1.0
32200,6946.0,50.0,1.0
32201,6947.0,20.0,1.0
32202,6947.0,30.0,1.0
32203,6947.0,32.0,1.0
32204,6947.0,40.0,1.0
32205,6947.0,49.0,1.0
32206,6948.0,18.0,1.0
32207,6948.0,20.0,1.0
32208,6948.0,22.0,1.0
32209,6949.0,19.0,1.0
32210,6949.0,26.0,1.0
32211,6949.0,28.0,1.0
32212,6949.0,50.0,1.0
32213,6950.0,23.0,1.0
32214,6950.0,29.0,1.0
32215,6950.0,45.0,1.0
32216,6950.0,50.0,1.0
32217,6951.0,24.0,2.0
32218,6951.0,25.0,2.0
32219,6951.0,27.0,2.0
32220,6951.0,28.0,1.0
32221,6951.0,30.0,1.0
32222,6951.0,34.0,1.0
32223,6951.0,40.0,1.0
32224,6951.0,50.0,1.0
32225,6952.0,21.0,2.0
32226,6952.0,26.0,1.0
32227,6952.0,28.0,2.0
32228,6952.0,35.0,1.0
32229,6953.0,21.0,1.0
32230,6953.0,23.0,1.0
32231,6953.0,24.0,1.0
32232,6953.0,35.0,1.0
32233,6953.0,39.0,1.0
32234,6953.0,40.0,1.0
32235,6954.0,25.0,1.0
32236,6954.0,30.0,1.0
32237,6954.0,32.0,2.0
32238,6955.0,23.0,2.0
32239,6955.0,25.0,1.0
32240,6955.0,26.0,1.0
32241,6955.0,30.0,1.0
32242,6955.0,32.0,1.0
32243,6955.0,45.0,1.0
32244,6956.0,23.0,1.0
32245,6956.0,25.0,1.0
32246,6956.0,40.0,2.0
32247,6957.0,14.0,1.0
32248,6957.0,23.0,1.0
32249,6957.0,27.0,1.0
32250,6957.0,30.0,1.0
32251,6957.0,35.0,2.0
32252,6957.0,40.0,1.0
32253,6959.0,18.0,1.0
32254,6959.0,20.0,1.0
32255,6959.0,26.0,1.0
32256,6959.0,32.0,1.0
32257,6959.0,33.0,2.0
32258,6959.0,53.0,1.0
32259,6960.0,23.0,1.0
32260,6960.0,31.0,1.0
32261,6961.0,22.0,1.0
32262,6961.0,24.0,1.0
32263,6961.0,25.0,1.0
32264,6961.0,26.0,2.0
32265,6961.0,28.0,1.0
32266,6961.0,29.0,1.0
32267,6961.0,30.0,1.0
32268,6961.0,40.0,1.0
32269,6962.0,28.0,1.0
32270,6962.0,50.0,1.0
32271,6963.0,21.0,1.0
32272,6963.0,23.0,1.0
32273,6963.0,24.0,2.0
32274,6963.0,26.0,2.0
32275,6963.0,30.0,1.0
32276,6963.0,32.0,1.0
32277,6963.0,38.0,1.0
32278,6963.0,43.0,1.0
32279,6964.0,16.0,1.0
32280,6964.0,23.0,1.0
32281,6964.0,25.0,1.0
32282,6964.0,28.0,1.0
32283,6964.0,29.0,2.0
32284,6964.0,30.0,2.0
32285,6964.0,40.0,1.0
32286,6964.0,50.0,2.0
32287,6965.0,24.0,1.0
32288,6965.0,25.0,1.0
32289,6965.0,28.0,1.0
32290,6965.0,30.0,1.0
32291,6965.0,32.0,1.0
32292,6966.0,22.0,1.0
32293,6966.0,28.0,1.0
32294,6966.0,50.0,1.0
32295,6966.0,52.0,1.0
32296,6967.0,22.0,1.0
32297,6967.0,24.0,1.0
32298,6967.0,29.0,1.0
32299,6968.0,21.0,2.0
32300,6968.0,28.0,1.0
32301,6968.0,40.0,1.0
32302,6969.0,22.0,1.0
32303,6969.0,26.0,1.0
32304,6970.0,21.0,1.0
32305,6970.0,24.0,1.0
32306,6970.0,35.0,1.0
32307,6970.0,38.0,1.0
32308,6970.0,40.0,1.0
32309,6970.0,50.0,2.0
32310,6971.0,22.0,1.0
32311,6971.0,26.0,1.0
32312,6971.0,30.0,2.0
32313,6972.0,22.0,1.0
32314,6972.0,23.0,1.0
32315,6972.0,24.0,1.0
32316,6972.0,32.0,2.0
32317,6972.0,35.0,1.0
32318,6972.0,38.0,1.0
32319,6973.0,22.0,1.0
32320,6973.0,23.0,1.0
32321,6973.0,24.0,1.0
32322,6973.0,40.0,1.0
32323,6973.0,53.0,1.0
32324,6974.0,21.0,2.0
32325,6974.0,25.0,1.0
32326,6974.0,32.0,1.0
32327,6975.0,19.0,2.0
32328,6975.0,23.0,1.0
32329,6975.0,24.0,1.0
32330,6975.0,25.0,1.0
32331,6975.0,29.0,1.0
32332,6975.0,35.0,1.0
32333,6977.0,21.0,1.0
32334,6977.0,22.0,1.0
32335,6977.0,25.0,1.0
32336,6977.0,28.0,1.0
32337,6978.0,23.0,1.0
32338,6978.0,26.0,1.0
32339,6978.0,30.0,1.0
32340,6978.0,32.0,1.0
32341,6978.0,50.0,2.0
32342,6979.0,21.0,1.0
32343,6979.0,22.0,1.0
32344,6979.0,23.0,1.0
32345,6979.0,35.0,1.0
32346,6979.0,50.0,2.0
32347,6980.0,22.0,1.0
32348,6980.0,28.0,1.0
32349,6980.0,30.0,2.0
32350,6980.0,32.0,1.0
32351,6980.0,35.0,1.0
32352,6981.0,24.0,2.0
32353,6981.0,25.0,1.0
32354,6982.0,16.0,1.0
32355,6982.0,21.0,1.0
32356,6982.0,28.0,2.0
32357,6982.0,29.0,1.0
32358,6982.0,32.0,1.0
32359,6982.0,40.0,1.0
32360,6982.0,50.0,1.0
32361,6983.0,25.0,1.0
32362,6983.0,28.0,1.0
32363,6983.0,32.0,1.0
32364,6984.0,17.0,1.0
32365,6984.0,21.0,2.0
32366,6984.0,22.0,1.0
32367,6984.0,27.0,1.0
32368,6984.0,32.0,1.0
32369,6984.0,35.0,1.0
32370,6985.0,21.0,2.0
32371,6985.0,22.0,1.0
32372,6985.0,24.0,1.0
32373,6985.0,26.0,1.0
32374,6985.0,28.0,1.0
32375,6985.0,30.0,3.0
32376,6986.0,25.0,1.0
32377,6986.0,29.0,1.0
32378,6986.0,35.0,1.0
32379,6986.0,40.0,1.0
32380,6987.0,21.0,2.0
32381,6987.0,26.0,1.0
32382,6987.0,29.0,1.0
32383,6988.0,23.0,1.0
32384,6988.0,30.0,1.0
32385,6988.0,32.0,1.0
32386,6988.0,50.0,1.0
32387,6989.0,17.0,1.0
32388,6989.0,22.0,1.0
32389,6989.0,23.0,2.0
32390,6989.0,26.0,1.0
32391,6989.0,30.0,3.0
32392,6989.0,50.0,2.0
32393,6990.0,22.0,2.0
32394,6990.0,23.0,2.0
32395,6990.0,31.0,1.0
32396,6990.0,35.0,1.0
32397,6990.0,40.0,1.0
32398,6990.0,41.0,1.0
32399,6990.0,50.0,1.0
32400,6990.0,52.0,1.0
32401,6991.0,23.0,1.0
32402,6991.0,30.0,2.0
32403,6991.0,40.0,1.0
32404,6992.0,25.0,1.0
32405,6992.0,26.0,2.0
32406,6992.0,27.0,1.0
32407,6992.0,30.0,1.0
32408,6992.0,32.0,2.0
32409,6992.0,45.0,1.0
32410,6993.0,21.0,1.0
32411,6993.0,22.0,1.0
32412,6993.0,24.0,2.0
32413,6993.0,26.0,1.0
32414,6993.0,27.0,1.0
32415,6993.0,30.0,1.0
32416,6994.0,20.0,1.0
32417,6994.0,25.0,2.0
32418,6994.0,26.0,1.0
32419,6994.0,27.0,1.0
32420,6994.0,40.0,1.0
32421,6994.0,50.0,1.0
32422,6995.0,22.0,1.0
32423,6995.0,23.0,1.0
32424,6995.0,26.0,2.0
32425,6995.0,27.0,1.0
32426,6995.0,40.0,1.0
32427,6996.0,22.0,1.0
32428,6996.0,26.0,1.0
32429,6996.0,30.0,1.0
32430,6996.0,50.0,1.0
32431,6996.0,53.0,2.0
32432,6997.0,21.0,1.0
32433,6997.0,50.0,1.0
32434,6998.0,20.0,1.0
32435,6998.0,30.0,1.0
32436,6998.0,32.0,3.0
32437,6998.0,50.0,1.0
32438,6999.0,25.0,1.0
32439,6999.0,35.0,1.0
32440,6999.0,41.0,1.0
32441,6999.0,53.0,1.0
32442,7000.0,29.0,1.0
32443,7000.0,32.0,2.0
32444,7000.0,35.0,2.0
32445,7000.0,39.0,1.0
32446,7000.0,50.0,2.0
32447,7001.0,19.0,1.0
32448,7001.0,23.0,1.0
32449,7001.0,24.0,1.0
32450,7001.0,32.0,1.0
32451,7002.0,17.0,1.0
32452,7002.0,24.0,2.0
32453,7002.0,27.0,2.0
32454,7002.0,28.0,2.0
32455,7002.0,29.0,1.0
32456,7002.0,50.0,2.0
32457,7003.0,23.0,1.0
32458,7003.0,40.0,1.0
32459,7004.0,22.0,1.0
32460,7004.0,23.0,1.0
32461,7004.0,26.0,1.0
32462,7004.0,30.0,1.0
32463,7004.0,35.0,1.0
32464,7005.0,22.0,1.0
32465,7005.0,28.0,1.0
32466,7005.0,29.0,1.0
32467,7005.0,40.0,1.0
32468,7006.0,21.0,2.0
32469,7006.0,23.0,1.0
32470,7006.0,24.0,1.0
32471,7006.0,26.0,2.0
32472,7006.0,30.0,1.0
32473,7006.0,40.0,2.0
32474,7006.0,50.0,1.0
32475,7007.0,14.0,1.0
32476,7007.0,20.0,1.0
32477,7007.0,22.0,2.0
32478,7007.0,33.0,1.0
32479,7007.0,50.0,1.0
32480,7008.0,21.0,1.0
32481,7008.0,23.0,1.0
32482,7008.0,26.0,1.0
32483,7008.0,32.0,1.0
32484,7008.0,50.0,2.0
32485,7009.0,17.0,1.0
32486,7009.0,29.0,1.0
32487,7009.0,40.0,1.0
32488,7010.0,20.0,1.0
32489,7010.0,26.0,1.0
32490,7010.0,28.0,1.0
32491,7010.0,30.0,1.0
32492,7010.0,31.0,1.0
32493,7010.0,40.0,1.0
32494,7010.0,50.0,2.0
32495,7011.0,17.0,1.0
32496,7011.0,19.0,2.0
32497,7011.0,21.0,1.0
32498,7011.0,22.0,1.0
32499,7011.0,24.0,1.0
32500,7011.0,25.0,1.0
32501,7011.0,26.0,3.0
32502,7011.0,31.0,1.0
32503,7011.0,32.0,1.0
32504,7011.0,35.0,1.0
32505,7011.0,40.0,2.0
32506,7011.0,53.0,1.0
32507,7012.0,23.0,2.0
32508,7012.0,24.0,1.0
32509,7012.0,30.0,2.0
32510,7013.0,17.0,1.0
32511,7013.0,20.0,1.0
32512,7013.0,22.0,2.0
32513,7013.0,23.0,1.0
32514,7013.0,25.0,1.0
32515,7013.0,27.0,1.0
32516,7013.0,31.0,1.0
32517,7013.0,38.0,1.0
32518,7013.0,53.0,1.0
32519,7014.0,26.0,1.0
32520,7014.0,30.0,1.0
32521,7014.0,33.0,1.0
32522,7014.0,50.0,2.0
32523,7015.0,26.0,1.0
32524,7015.0,35.0,1.0
32525,7015.0,50.0,1.0
32526,7016.0,21.0,1.0
32527,7016.0,22.0,1.0
32528,7016.0,30.0,1.0
32529,7016.0,40.0,1.0
32530,7016.0,50.0,1.0
32531,7018.0,22.0,1.0
32532,7018.0,26.0,2.0
32533,7018.0,27.0,1.0
32534,7018.0,32.0,1.0
32535,7018.0,33.0,1.0
32536,7018.0,35.0,1.0
32537,7018.0,40.0,1.0
32538,7019.0,22.0,1.0
32539,7019.0,28.0,1.0
32540,7020.0,18.0,1.0
32541,7020.0,20.0,1.0
32542,7020.0,21.0,1.0
32543,7020.0,28.0,1.0
32544,7020.0,30.0,1.0
32545,7021.0,23.0,1.0
32546,7021.0,25.0,1.0
32547,7022.0,19.0,1.0
32548,7022.0,23.0,2.0
32549,7022.0,24.0,1.0
32550,7022.0,26.0,2.0
32551,7022.0,28.0,2.0
32552,7022.0,29.0,1.0
32553,7022.0,38.0,1.0
32554,7023.0,18.0,1.0
32555,7023.0,21.0,2.0
32556,7023.0,22.0,2.0
32557,7023.0,27.0,1.0
32558,7023.0,35.0,1.0
32559,7023.0,53.0,1.0
32560,7024.0,21.0,1.0
32561,7024.0,24.0,1.0
32562,7024.0,28.0,1.0
32563,7024.0,33.0,1.0
32564,7024.0,45.0,1.0
32565,7024.0,50.0,1.0
32566,7025.0,25.0,1.0
32567,7025.0,30.0,1.0
32568,7025.0,31.0,1.0
32569,7025.0,33.0,1.0
32570,7026.0,21.0,2.0
32571,7026.0,23.0,2.0
32572,7026.0,50.0,1.0
32573,7027.0,23.0,1.0
32574,7027.0,24.0,1.0
32575,7027.0,27.0,1.0
32576,7027.0,32.0,1.0
32577,7027.0,40.0,3.0
32578,7028.0,17.0,1.0
32579,7028.0,22.0,1.0
32580,7028.0,23.0,1.0
32581,7028.0,28.0,1.0
32582,7028.0,30.0,2.0
32583,7028.0,31.0,1.0
32584,7028.0,38.0,1.0
32585,7028.0,39.0,1.0
